,datadate,tic,adjcp,open,high,low,volume,neutral,positive,negative,macd,rsi,cci,adx,turbulence
1623,20180201,ETH,1036.790039,1119.369995,1161.349976,984.8189697,5261680128,61.74021962249242,6.358410691913222,0.9013700628702852,29.865694379011984,53.6757742496843,-37.6402494944069,9.912805707180937,24.366524903983304
1624,20180202,BTC,8830.75,9142.280273,9142.280273,7796.490234000001,12726899712,58.73449493944645,1.247300540822613,0.01820483358698155,-1131.2071271634122,40.9334026354537,-140.82262316277917,52.90541333647837,15.769937658526274
1625,20180202,ETH,915.7849731,1035.77002,1035.77002,757.9799805,6713290240,58.73449493944645,1.247300540822613,0.01820483358698155,13.118179641628103,49.852804094114894,-144.95547761998057,28.869952662371574,15.769937658526274
1626,20180203,BTC,9174.910156,8852.120117,9430.75,8251.629883,7263790080,62.136190955759965,5.7763969591688396,1.0874118301147249,-1163.336826337625,41.98314091054377,-121.75713689627999,48.32750435549247,17.6146524305258
1627,20180203,ETH,964.0189819,919.2109985,991.9429932,847.6900024,3243480064,62.136190955759965,5.7763969591688396,1.0874118301147249,3.6951396845138333,51.28357808140452,-120.26915115388366,28.86995266237155,17.6146524305258
1628,20180204,BTC,8277.009766,9175.700195,9334.870117,8031.220215,7073549824,62.071423627436154,1.205469008901332,0.7231070748967827,-1246.8796493791015,40.061563852936786,-132.44431207413595,49.56090915843305,11.790109084386264
1629,20180204,ETH,834.6820068,964.6669922,969.0319824,805.0640258999998,2997090048,62.071423627436154,1.205469008901332,0.7231070748967827,-14.047173277721072,47.5224686214545,-155.1564714647629,31.945014752505852,11.790109084386264
1630,20180205,BTC,6955.27002,8270.540039,8364.839844,6756.680176000002,9285289984,69.25164289998646,12.578898815153575,7.169457569992032,-1403.5619018773614,37.45126396733155,-174.9474193564117,56.04619618669325,7.829038221742791
1631,20180205,ETH,697.9509887999999,834.9580078,856.6459961000003,644.598999,4269530112,69.25164289998646,12.578898815153575,7.169457569992032,-38.69508175493968,43.99390635964217,-219.47319894263495,42.02997176679018,7.829038221742791
1632,20180206,BTC,7754.0,7051.75,7850.700195,6048.259765999999,13999800320,61.38733873975748,10.733445178254495,6.879216533255034,-1446.6072933004743,39.899308248916505,-175.43875601435855,59.16571884610491,10.571449915227776
1633,20180206,ETH,793.1220093,707.7369995,796.4390258999998,574.4190062999999,6518269952,61.38733873975748,10.733445178254495,6.879216533255034,-49.97316132820265,46.836242247504764,-200.01992738483634,45.785946068005366,10.571449915227776
1634,20180207,BTC,7621.299805,7755.490234000001,8509.110352,7236.790039,9169280000,64.96571933167253,2.9013956346189262,2.1328852302121923,-1474.4325324120218,39.63271485348928,-142.802521803041,48.681912935202234,8.924565827293009
1635,20180207,ETH,757.0679932,790.4279785,851.2000122000003,723.4329834,3896179968,64.96571933167253,2.9013956346189262,2.1328852302121923,-61.11587269040933,45.922883391793526,-153.66472399707405,38.31117313936021,8.924565827293009
1636,20180208,BTC,8265.589844,7637.859863,8558.769531,7637.859863,9346750464,54.85635638237,1.1336497068528129,0.009993791728055257,-1428.0339270958611,41.592837475364284,-118.82970176531207,47.89650720771513,10.341730276917547
1637,20180208,ETH,817.8070068,755.8430176,845.0859985,755.8430176,3708189952,54.85635638237,1.1336497068528129,0.009993791728055257,-64.30416258512514,47.70032654868285,-128.22755606564374,38.31117313936021,10.341730276917547
1638,20180209,BTC,8736.980469,8271.839844,8736.980469,7884.709961,6784820224,54.917306307946994,5.123645091012686,0.9590487383733972,-1337.8040419952122,42.99379984459879,-98.37670625086804,44.958995464248765,12.560536384622946
1639,20180209,ETH,883.8649902000002,818.4799805,884.0040283,788.8339844,2495820032,54.917306307946994,5.123645091012686,0.9590487383733972,-60.799716817336844,49.56538206023766,-97.82628603318197,32.78238698197212,12.560536384622946
1640,20180210,BTC,8621.900391,8720.080078,9122.549805,8295.469727,7780960256,55.37127310570213,3.628293649187913,0.0004332609684514209,-1261.0456591272377,42.734927417379275,-82.01307620046828,38.592600685555226,11.374934094022876
1641,20180210,ETH,860.4149779999998,882.46698,917.4000244,825.5770263999998,2930530048,55.37127310570213,3.628293649187913,0.0004332609684514209,-59.2318504019205,48.92467173309928,-83.15401843346869,28.08581675230349,11.374934094022876
1642,20180211,BTC,8129.970215,8616.129883,8616.129883,7931.100098000001,6122189824,55.08392706593395,3.9155336556182836,0.0005395912520302915,-1225.7787275112805,41.62657662901352,-92.99945405725352,41.201273967541674,10.033727943074943
1643,20180211,ETH,814.6599731000001,859.2880249,859.2880249,788.2219848999998,2486650112,55.08392706593395,3.9155336556182836,0.0005395912520302915,-60.978430092384315,47.680604619407006,-98.62685845411183,31.00380802572345,10.033727943074943
1644,20180212,BTC,8926.570313,8141.430176000002,8985.919922,8141.430176000002,6256439808,65.08139591720736,4.541704705781905,0.3768997293602148,-1120.6325057208687,44.05709778313832,-68.12417692524811,34.980468091011744,10.780328028025174
1645,20180212,ETH,868.7069702,817.5079956000002,875.9370117000002,817.5079956000002,2243450112,65.08139591720736,4.541704705781905,0.3768997293602148,-57.34048073542726,49.25729255719078,-75.95677823993596,28.519301877374037,10.780328028025174
1646,20180213,BTC,8598.30957,8926.719727,8958.469727,8455.410156,5696719872,64.29661322942893,5.9912576859469615,2.712129595408008,-1051.668288594812,43.28874427410767,-63.51527212009778,34.980468091011744,10.202042323404605
1647,20180213,ETH,845.2579956000002,869.2930298,870.7089844000002,828.8369751,2081170048,64.29661322942893,5.9912576859469615,2.712129595408008,-55.707356213190906,48.59994605000427,-73.40412018940184,28.519301877374048,10.202042323404605
1648,20180214,BTC,9494.629883,8599.919922,9518.540039,8599.919922,7909819904,66.57576727239939,5.3903242618798615,0.033908195912047745,-914.1503352385571,45.95129583940995,-35.14843977029574,25.417741362958928,11.971826853811528
1649,20180214,ETH,923.5609741,844.2789917000001,926.4290161,844.2789917000001,2818370048,66.57576727239939,5.3903242618798615,0.033908195912047745,-47.54660958507782,50.865069376693505,-41.368050282176114,19.828362544754526,11.971826853811528
1650,20180215,BTC,10166.40039,9488.320313,10234.7998,9395.580078,9062540288,59.26797413735272,4.66329523010273,0.06873122010312471,-742.4021508797978,47.84960657479488,1.7808467543196063,14.343499783942818,11.050608942939288
1651,20180215,ETH,936.9760132,923.7280273,951.947998,911.1110229,2900100096,59.26797413735272,4.66329523010273,0.06873122010312471,-39.54087495296528,51.24585169122323,-18.554731071122877,15.988386179000482,11.050608942939288
1652,20180216,BTC,10233.90039,10135.7002,10324.09961,9824.820313,7296159744,66.58172415441368,5.334412671633973,0.08386354930654782,-593.9965688223128,48.03930471286862,12.465538864966861,13.013568253320468,11.0992393602279
1653,20180216,ETH,944.210022,934.7860107,950.0050049,917.8480225,2369449984,66.58172415441368,5.334412671633973,0.08386354930654782,-32.24089555113392,51.45571421183086,-15.58509710492705,15.988386179000486,11.0992393602279
1654,20180217,BTC,11112.7002,10207.5,11139.5,10149.40039,8660880384,68.05967496521771,4.70734751873125,0.2329774563130673,-400.85150893314494,50.46601635607091,47.56243612771042,1.4914736629153358,10.767848554483862
1655,20180217,ETH,974.1149902,944.7479858,976.5949707,940.7540283,2525720064,68.05967496521771,4.70734751873125,0.2329774563130673,-23.768539347976912,52.33317378410098,1.3953804192241286,11.725506397397146,10.767848554483862
1656,20180218,BTC,10551.7998,11123.40039,11349.7998,10326.0,8744009728,62.025674541773704,4.882841049939056,0.0914844828256447,-289.7031149010836,48.956382619511544,47.00544401689685,1.283272375563516,9.403393921960586
1657,20180218,ETH,923.9210205,973.348999,982.9329834,915.4450073,2567290112,62.025674541773704,4.882841049939056,0.0914844828256447,-20.863864243532134,50.74068357828524,-10.577531172954494,14.907512881345339,9.403393921960586
1658,20180219,BTC,11225.2998,10552.59961,11273.7998,10513.2002,7652089856,59.13241242724242,7.7579533640717235,0.10963375919760933,-145.59308407936987,50.78509062232865,65.42813756794284,1.2832723755635118,9.17137240189189
1659,20180219,ETH,943.8649902,921.6680298,957.7769775,921.5540161,2169019904,59.13241242724242,7.7579533640717235,0.10963375919760933,-16.75938486377015,51.34920096589193,-7.05811936995582,14.907512881345328,9.17137240189189
1660,20180220,BTC,11403.7002,11231.7998,11958.5,11231.7998,9926540288,66.74370871463907,2.2209594578069067,1.0353325376335327,-16.795813389086106,51.26354260543575,95.04213885637681,10.397174744721918,7.395630845631789
1661,20180220,ETH,895.3709717,943.5670166,965.2650146,892.9539795,2545260032,66.74370871463907,2.2209594578069067,1.0353325376335327,-17.221103237304078,49.801708033611774,-19.43785894014972,18.69208915463022,7.395630845631789
1662,20180221,BTC,10690.40039,11372.2002,11418.5,10479.09961,9405339648,61.32385483329927,2.6679882982450853,0.008156480544018406,27.403725110581945,49.28188542475798,59.807977465982006,0.40781028810965225,6.541858040822528
1663,20180221,ETH,849.9710082999999,894.1350097999998,912.375,830.5629882999998,2531729920,61.32385483329927,2.6679882982450853,0.008156480544018406,-21.008246015003806,48.38937984845107,-52.60648122733777,26.332567845772985,6.541858040822528
1664,20180222,BTC,10005.0,10660.40039,11039.09961,9939.089844,8040079872,62.75801702458239,5.2172179185583625,1.0247649681563011,7.04488541532919,47.45829405258899,32.21574957188641,7.36128704760098,5.975247145368089
1665,20180222,ETH,812.8449707000002,849.2620239,875.9260254000002,802.6680298,2150370048,62.75801702458239,5.2172179185583625,1.0247649681563011,-26.69759169194799,47.2556961343875,-71.16440888968474,29.498863151080723,5.975247145368089
1666,20180223,BTC,10301.09961,9937.070313,10487.2998,9734.55957,7739500032,61.68247924675235,3.1167520158596926,0.2007682000757693,14.634425649357581,48.31304173926594,26.325247362535425,9.908015051753184,7.166606652504362
1667,20180223,ETH,864.1890258999998,811.585022,886.3179932,794.7910156,2334820096,61.68247924675235,3.1167520158596926,0.2007682000757693,-26.754988127252318,48.966240098809855,-55.67428009906622,27.31961359700403,7.166606652504362
1668,20180224,BTC,9813.070313,10287.7002,10597.2002,9546.969727,6917929984,69.21210109116511,3.0806462341332685,1.7072530697068622,-18.5172394624351,47.00913263384335,19.04715447365762,12.272524739521904,6.871406614632037
1669,20180224,ETH,840.5150146,861.5930176,879.5310059000002,818.5499877999998,1926579968,69.21210109116511,3.0806462341332685,1.7072530697068622,-28.383581812721673,48.220317639461236,-53.68045355398204,27.31961359700403,6.871406614632037
1670,20180225,BTC,9664.730469,9796.419922,9923.219727,9407.05957,5706939904,67.23449007794261,1.7594086725429356,0.006101246846395902,-56.113121456432054,46.61355625072972,3.3544593093156556,14.070569486721588,7.129612376565612
1671,20180225,ETH,844.8099976,839.4589844000002,853.1459961000003,822.3809813999999,1646960000,67.23449007794261,1.7594086725429356,0.006101246846395902,-28.993466178115114,48.36793223451743,-54.61738583801485,27.319613597004032,7.129612376565612
1672,20180226,BTC,10366.7002,9669.429688,10475.0,9501.730469,7287690240,69.7467858873974,3.2526864377172977,0.000527221004833045,-28.931533406641393,48.72573834682282,34.13042795374266,4.998072875025453,7.056385643575125
1673,20180226,ETH,869.3150024,845.2780151000002,880.3920287999998,842.3189697,2044480000,69.7467858873974,3.2526864377172977,0.000527221004833045,-27.186070740425066,49.222328417432784,-34.284480067759084,20.808787373967025,7.056385643575125
1674,20180227,BTC,10725.59961,10393.90039,10878.5,10246.09961,6966179840,66.56438500290105,4.4345051763436665,1.0011103448004128,21.32443903586318,49.77669136196976,70.26801836803266,1.1477605184882524,6.9284828465959
1675,20180227,ETH,878.2650146,870.3649902000002,896.2589722000001,867.0969848999998,2053980032,66.56438500290105,4.4345051763436665,1.0011103448004128,-24.746246324680214,49.53782729550619,-15.656355945164153,17.081584117747038,6.9284828465959
1676,20180228,BTC,10397.90039,10687.2002,11089.7998,10393.09961,6936189952,61.717105959890716,4.3049471282560505,1.9779470676264856,34.31451455023489,48.83130755573558,74.55456151552357,4.28395819186934,6.479897551053988
1677,20180228,ETH,855.1989745999998,877.9340210000001,890.1079712000002,855.1240233999998,1963980032,61.717105959890716,4.3049471282560505,1.9779470676264856,-24.392720456792517,48.73059336788039,-20.95444365226839,19.094992912985198,6.479897551053988
1678,20180301,BTC,10951.0,10385.0,11052.2998,10352.7002,7317279744,71.89298260630676,3.9325960670831583,0.17442172669760225,88.222781753233,50.47367174232322,83.60761147596925,3.6121162809892193,6.480244154682806
1679,20180301,ETH,872.2000122000003,856.0120239,880.3020019999999,851.9199829,1868519936,71.89298260630676,3.9325960670831583,0.17442172669760225,-22.481553652529556,49.35978599977136,-13.315296982948832,19.653090632238097,6.480244154682806
1680,20180302,BTC,11086.40039,10977.40039,11189.0,10850.09961,7620590080,76.13441414513308,6.7259809900304495,0.13960551762167128,140.25438652192497,50.872995592706744,95.76628316176595,5.807071718142817,5.995244597870763
1681,20180302,ETH,856.8530273,871.7639770999998,876.3779906999998,852.4219971000001,1894419968,76.13441414513308,6.7259809900304495,0.13960551762167128,-21.952261605286253,48.80051711745259,-13.656804254680582,19.653090632238108,5.995244597870763
1682,20180303,BTC,11489.7002,11101.90039,11528.2002,11002.40039,6690570240,75.0261250884505,4.160356910431945,1.8135179365685048,211.59361286181957,52.063916782983185,105.92918987953259,11.172464502651966,5.862752343635884
1683,20180303,ETH,857.2249756000001,856.7109985,868.4539795,855.2069702,1699369984,75.0261250884505,4.160356910431945,1.8135179365685048,-21.25773479100394,48.8150573843227,-7.783130405051157,19.65309063223811,5.862752343635884
1684,20180304,BTC,11512.59961,11497.40039,11512.59961,11136.09961,6084149760,73.98888508131496,4.006365124315166,0.0047497701057857,266.9015794487823,52.13207635606908,102.24691047786607,11.172464502651954,5.988867896656351
1685,20180304,ETH,866.6779785,856.1859741000002,867.9500122000003,840.2800292999998,1697939968,73.98888508131496,4.006365124315166,0.0047497701057857,-19.71725076168309,49.19439759236,-8.847533787615001,22.6879995537277,5.988867896656351
1686,20180305,BTC,11573.2998,11532.40039,11704.09961,11443.90039,6468539904,73.52286741416901,1.1474671072572755,0.3296656926059107,312.03459886080236,52.317988559398614,106.32628569318776,14.320923694628842,5.702594341134601
1687,20180305,ETH,853.6840210000001,866.8460082999999,869.9199829,853.5200195,1898489984,73.52286741416901,1.1474671072572755,0.3296656926059107,-19.322175829745788,48.681365752965846,-3.5825080964816056,22.037685561270624,5.702594341134601
1688,20180306,BTC,10779.90039,11500.09961,11500.09961,10694.2998,6832169984,79.85211494263876,2.9713023543157324,0.1765817508532197,280.54815573505584,49.70756559063295,68.20981401726993,0.44434122871600656,5.095186227179841
1689,20180306,ETH,816.9509887999999,853.8170166000001,853.8170166000001,809.9310303,1943069952,79.85211494263876,2.9713023543157324,0.1765817508532197,-21.722718826891764,47.24063446368374,-57.235636326737726,30.723093600121654,5.095186227179841
1690,20180307,BTC,9965.570313,10803.90039,10929.5,9692.120117,8797910016,73.71034984895715,5.460630631802366,1.829019915916476,187.72135619511027,47.206672690976475,15.559166136188061,15.957307454546344,4.101059685748141
1691,20180307,ETH,752.8309937000001,816.2709961,825.6069946,726.5469971,2175419904,73.71034984895715,5.460630631802366,1.829019915916476,-28.470919145146922,44.844090436757604,-166.73131963287665,43.57691175200563,4.101059685748141
1692,20180308,BTC,9395.009766,9951.44043,10147.40039,9335.870117,7186089984,71.28483797033186,4.020468457707411,3.694693177066117,67.33973051344037,45.54576639022702,-31.045949123096968,20.655376294569198,3.417662948307912
1693,20180308,ETH,704.5960083,752.5700072999998,773.7670287999998,696.1690062999999,1891640064,71.28483797033186,4.020468457707411,3.694693177066117,-37.28132086064443,43.140946748264156,-246.07658710225317,47.37916668159445,3.417662948307912
1694,20180309,BTC,9337.549805,9414.69043,9466.349609,8513.030273,8704190464,70.22100268694122,7.368706092306192,1.4102915434757954,-32.32746291252079,45.37942986571733,-77.53954581950376,30.27838722151915,3.831914812745408
1695,20180309,ETH,728.9160156,702.1970215,729.1560059,648.1069946,2233019904,70.22100268694122,7.368706092306192,1.4102915434757954,-41.819141327650755,44.24541057914116,-264.7480643285733,52.762796078765376,3.831914812745408
1696,20180310,BTC,8866.0,9350.589844,9531.320313,8828.469727,5386319872,73.64811933655758,6.3403660388958345,0.011514939825084005,-147.66239989397218,44.014772664505166,-86.09287741750244,28.958281640640955,3.242656226739908
1697,20180310,ETH,686.8900146000002,730.1599731000001,748.0310059,682.6950072999998,1532960000,73.64811933655758,6.3403660388958345,0.011514939825084005,-48.25034386644302,42.76059261961576,-230.47203110409916,46.47178958204317,3.242656226739908
1698,20180311,BTC,9578.629883,8852.780273,9711.889648,8607.120117,6296370176,67.84539512706397,2.1500425782276245,0.004562579996979288,-179.49379974104522,46.52865729531165,-72.70173771801065,31.486627733776245,3.6173844427514306
1699,20180311,ETH,723.3389892999999,685.3120117000002,735.8309937000001,668.1229857999998,1562680064,67.84539512706397,2.1500425782276245,0.004562579996979288,-49.83156332827252,44.43363699662977,-192.83677236748434,48.231200049975094,3.6173844427514306
1700,20180312,BTC,9205.120117,9602.929688,9937.5,8956.429688,6457399808,69.17703553625506,1.8139635807474488,0.009000509724465644,-232.18306813700292,45.42278036197143,-71.13896317394833,26.57837912055473,3.3131557283387005
1701,20180312,ETH,699.8309937000001,724.4060059,742.5139771,683.2680054,1764999936,69.17703553625506,1.8139635807474488,0.009000509724465644,-52.37781112169114,43.58369378830595,-167.8538322391661,45.880506663536245,3.3131557283387005
1702,20180313,BTC,9194.849609,9173.040039,9470.379883,8958.19043,5991139840,68.79922716948201,1.172137469095753,0.028636157875218782,-271.63717286731844,45.39209157697592,-92.07184717630722,26.578379120554725,3.161280359236554
1703,20180313,ETH,690.8270263999998,698.1530151000002,713.7349853999998,682.3499756,1425959936,68.79922716948201,1.172137469095753,0.028636157875218782,-54.494101671843396,43.25585187193265,-161.9777263847505,46.00623988014528,3.161280359236554
1704,20180314,BTC,8269.80957,9214.650391,9355.849609,8068.589844,6438230016,72.39481566283071,5.448183034330982,1.1570013657390619,-373.24529594813794,42.70386991467536,-150.4609556248311,37.14941858447492,2.2700086872990473
1705,20180314,ETH,614.2910156,691.2189941,702.7839966,594.0999756,1810560000,72.39481566283071,5.448183034330982,1.1570013657390619,-61.63658542399298,40.57221162086593,-191.356038115329,56.4122140701674,2.2700086872990473
1706,20180315,BTC,8300.860352,8290.759766,8428.349609,7783.049805,6834429952,80.91923662647605,2.297070264082044,0.7836933941140032,-446.1223066815637,42.82145527317243,-181.08891934921897,40.108095217838084,2.22197213573702
1707,20180315,ETH,611.3040161,614.8389892999999,620.6160278,579.5050049,1770460032,80.91923662647605,2.297070264082044,0.7836933941140032,-66.76841641016154,40.47084050287925,-188.83292795706865,57.848383299023965,2.22197213573702
1708,20180316,BTC,8338.349609,8322.910156,8585.150391,8005.310059,5289379840,72.07903212610131,3.739580862553892,2.1813862280919896,-495.14506887234893,42.96764162779668,-159.16256885049012,36.34055273376667,2.109156427363513
1709,20180316,ETH,601.6660156,611.7780151000002,623.1680298,587.8619995,1417350016,72.07903212610131,3.739580862553892,2.1813862280919896,-70.79703142314077,40.13610954607061,-163.00810717767382,56.88220788994549,2.109156427363513
1710,20180317,BTC,7916.879883,8321.910156,8346.530273,7812.819823999998,4426149888,75.27930219672741,3.71185224178272,1.0088452954278608,-561.5320536443633,41.72692409601962,-162.97951382513997,38.51035949318953,1.6582901673257662
1711,20180317,ETH,552.7789917,601.6779785,609.151001,549.0960083,1267810048,75.27930219672741,3.71185224178272,1.0088452954278608,-77.04636952022543,38.46667935197777,-165.49283741187998,60.78031298257716,1.6582901673257662
1712,20180318,BTC,8223.679688,7890.52002,8245.509766,7397.990234000001,6639190016,69.61975186414203,3.361833749953023,0.018414265419625764,-582.6713643501371,42.967059529072394,-148.762803353484,42.98704385631053,1.693844337705972
1713,20180318,ETH,538.6439819,551.6400146000002,551.6400146000002,460.0880127,2685499904,69.61975186414203,3.361833749953023,0.018414265419625764,-82.19213240631484,37.99399231477864,-178.53143002119845,67.90245554327787,1.693844337705972
1714,20180319,BTC,8630.650391,8344.120117,8675.870117,8182.399901999999,6729110016,77.28114467803971,2.6681792382462657,1.0506759074022265,-560.1284734746005,44.5853522278244,-100.61284296004644,32.304939850469005,1.9456256184923497
1715,20180319,ETH,556.7260132,546.6259766,558.0999756,519.1229858,2046790016,77.28114467803971,2.6681792382462657,1.0506759074022265,-83.84460929420459,38.98617491692031,-145.1407032584371,65.56979141154342,1.9456256184923497
1716,20180320,BTC,8913.469727,8619.669922,9051.019531,8389.889648,6361789952,64.48272165999856,5.579425611059307,0.9378523814699272,-513.5223472846556,45.693136615162146,-74.68956248905701,23.69411292311383,2.144790066918822
1717,20180320,ETH,557.1749877999998,556.7219848999998,567.0900268999999,521.2039795,1833680000,64.48272165999856,5.579425611059307,0.9378523814699272,-84.14797515800183,39.01124209455654,-130.4205018697999,62.21714398303341,2.144790066918822
1718,20180321,BTC,8929.280273,8937.480469,9177.370117,8846.330078,6043129856,72.88507791930128,5.262374900504334,0.8525477551742409,-469.89422939470387,45.755847743634824,-56.855727137539326,20.86209751702857,2.143214257709281
1719,20180321,ETH,561.7319946,559.0999756,589.6069946,550.5720215,1781270016,72.88507791930128,5.262374900504334,0.8525477551742409,-83.06318177199694,39.27320434502344,-109.96946889775974,53.87484333292606,2.143214257709281
1720,20180322,BTC,8728.469727,8939.44043,9100.709961,8564.900391,5530390016,70.59449522131311,4.425780349653413,2.9797246090124614,-446.37681045078534,45.07199966948532,-65.47401681072385,24.95315304911458,2.0104758776996405
1721,20180322,ETH,539.7020263999998,562.1030272999999,577.565979,523.0889893,1523459968,70.59449522131311,4.425780349653413,2.9797246090124614,-83.02405983855158,38.44733263526245,-113.66402017508544,56.77513184015696,2.0104758776996405
1722,20180323,BTC,8879.620117,8736.25,8879.620117,8360.620117,5954120192,74.79513701327231,4.202926786053357,0.001935682385548532,-410.80698603089513,45.703869922941834,-67.79538729413336,27.847319656291493,2.1402300034065997
1723,20180323,ETH,539.6190186000001,539.8640137,540.4869995,512.1270142,1596349952,74.79513701327231,4.202926786053357,0.001935682385548532,-82.0538873238745,38.4441814411177,-114.61615539003763,57.90371857655327,2.1402300034065997
1724,20180324,BTC,8668.120117,8901.950195,8996.179688,8665.700195,5664600064,73.98903374681925,3.0107155014620304,0.00025082240096807595,-395.1291237528512,44.95528812343671,-58.89006387739904,24.909191864837204,1.9837150028353854
1725,20180324,ETH,526.4390258999998,542.5720215,545.382019,526.0800171,1300009984,73.98903374681925,3.0107155014620304,0.00025082240096807595,-81.410089046861,37.93349848140954,-105.63476719141308,55.95995395239374,1.9837150028353854
1726,20180325,BTC,8495.780273,8612.80957,8682.009766,8449.099609,4569880064,61.85505949519575,1.1682057240494412,0.9767343742831952,-392.09091010762677,44.34306381950495,-71.2517021192193,28.187534010612097,1.8334412943147904
1727,20180325,ETH,524.2869873,522.7030029,535.8209839,515.6589966,1151170048,61.85505949519575,1.1682057240494412,0.9767343742831952,-80.14961097972093,37.848574875982344,-102.84439865976033,57.16006017697537,1.8334412943147904
1728,20180326,BTC,8209.400391,8498.469727,8530.080078,7921.430176000002,5921039872,69.97947360306625,2.1414783205030945,1.879048608789931,-408.08738960373375,43.32871881344693,-88.46206428169454,35.51861263706863,1.7007290332020948
1729,20180326,ETH,489.9509888,524.2869873,526.3790283,470.4400024,1638880000,69.97947360306625,2.1414783205030945,1.879048608789931,-80.98772506979958,36.49986162300639,-110.29803628174199,61.96737504731633,1.7007290332020948
1730,20180327,BTC,7833.040039,8200.0,8232.780273,7797.279785,5378250240,60.2683098382131,2.7248654499041263,0.006824266889672082,-445.99272339009804,42.02188563457622,-100.05067894167709,37.13275674263696,1.5594219763765165
1731,20180327,ETH,450.1159973,489.58999630000005,491.4590149,449.97100830000005,1617939968,60.2683098382131,2.7248654499041263,0.006824266889672082,-83.89915024499169,35.00289418726388,-117.39647673002885,63.92615414180091,1.5594219763765165
1732,20180328,BTC,7954.47998,7836.830078,8122.890137,7809.169922,4935289856,64.71908362307659,3.223771934549326,1.0571444690025604,-460.92057965702224,42.599767273909166,-94.36104166221537,37.13275674263696,1.7158921559879274
1733,20180328,ETH,446.2789917,450.2909851,466.2109985,444.8609924,1514179968,64.71908362307659,3.223771934549326,1.0571444690025604,-85.53015160965799,34.86043028389672,-114.70062576596777,64.41523726906973,1.7158921559879274
1734,20180329,BTC,7165.700195,7979.069823999998,7994.330078,7081.379883,6361229824,64.71112788617087,2.2801834048249017,0.008688968989995159,-530.2861412945622,39.92585868666306,-125.61598750421679,46.160769836844025,1.367709096877991
1735,20180329,ETH,385.9679871,448.0750122,450.8129883,385.8129883,1970230016,64.71112788617087,2.2801834048249017,0.008688968989995159,-90.64443336932914,32.69656415554083,-129.6649197379002,69.51976143354268,1.367709096877991
1736,20180330,BTC,6890.52002,7171.450195,7276.660156,6683.930176,6289509888,61.14321611317972,3.64897715041575,0.2078067678591724,-600.540927007226,39.04145618038876,-149.7566128041362,50.3250945161604,1.0219509269243292
1737,20180330,ETH,394.644989,385.9049988,409.9289856,368.6329956,1878130048,61.14321611317972,3.64897715041575,0.2078067678591724,-92.92618179449232,33.31264474572704,-130.52082714717153,70.82153393996332,1.0219509269243292
1738,20180331,BTC,6973.529785,6892.47998,7207.850098000001,6863.52002,4553269760,61.17182743686136,1.5887390852184309,0.2394335380592878,-642.1182174429905,39.459935381757525,-138.6994675421716,50.3250945161604,1.0807372087135403
1739,20180331,ETH,396.4570007,395.0039978,418.4679871,392.9530029,1323920000,61.17182743686136,1.5887390852184309,0.2394335380592878,-93.51034066099345,33.44425822823558,-118.0031103662433,67.0313308157478,1.0807372087135403
1740,20180401,BTC,6844.22998,7003.060059,7060.950195,6526.870117,4532100096,69.34680134058,0.6603165324573661,0.9928826911300952,-677.6899454773593,39.0282077509166,-146.88693893675463,53.784912304417176,1.079044440238176
1741,20180401,ETH,379.60699460000006,397.2539978,400.5280151,363.8049927,1256930048,69.34680134058,0.6603165324573661,0.9928826911300952,-94.24653010955137,32.82113660095271,-124.15328296763101,69.50064337287913,1.079044440238176
1742,20180402,BTC,7083.799805,6844.859863,7135.470215,6816.580078,4333440000,58.62247641105205,1.94388770416416,0.4336360782482025,-678.7255874361672,40.280560576286085,-128.2023895887723,51.29152952132684,1.2614911189150337
1743,20180402,ETH,386.4249878,379.6990051,395.17099,377.5929871,1102259968,58.62247641105205,1.94388770416416,0.4336360782482025,-93.20539668594802,33.34100067379221,-115.87328644535536,69.50064337287911,1.2614911189150337
1744,20180403,BTC,7456.109863,7102.259765999999,7530.939941,7072.490234000001,5499700224,66.45642724521204,12.241243365245811,5.302329105382514,-642.1022756553348,42.18953500708085,-98.19307283263345,38.54827584002983,1.3917976609070752
1745,20180403,ETH,416.8930054,387.3120117,418.9679871,383.5320129,1363399936,66.45642724521204,12.241243365245811,5.302329105382514,-88.89702696790044,35.64330012523351,-100.89127406256107,58.43048017422117,1.3917976609070752
1746,20180404,BTC,6853.839844,7456.410156,7469.879883,6803.879883,4936000000,72.87460297426242,7.492647355380551,5.6327498349890615,-654.1357249135963,40.04729882670955,-117.67532658150627,42.08982895976898,1.0721497302864256
1747,20180404,ETH,380.5429993,416.4849854,417.4719849,375.3099976,1287730048,72.87460297426242,7.492647355380551,5.6327498349890615,-87.40816768147681,34.18604552830476,-106.6926837360637,59.40957793747834,1.0721497302864256
1748,20180405,BTC,6811.470215,6848.649901999999,6933.819823999998,6644.799805,5639320064,75.36816200363864,7.7328016218831275,1.8990368396720647,-659.489016247976,39.89985702676663,-131.69445189502517,44.128317092289684,1.0109224985654337
1749,20180405,ETH,383.23199460000006,379.946991,387.7160034,369.8160095,1210680064,75.36816200363864,7.7328016218831275,1.8990368396720647,-85.03107126297982,34.39131655821437,-109.73277358977785,60.08116456988858,1.0109224985654337
1750,20180406,BTC,6636.319824,6815.959961,6857.490234000001,6575.0,3766810112,74.51810082625046,10.007183295357523,2.474716536129569,-670.1397569886103,39.281393646358836,-132.02043031241078,45.035793642276836,0.9432569924718247
