Date,Symbol,Open,High,Low,Close,Volume,Market Cap,1Dreturn,Norm_Close,label,,prob_sell,prob_hold,prob_buy,pred
10/21/14,BTC,382.42099,392.6459961,380.8340149,386.4750061,14188900,5182426851,-0.008582745,-0.523634581,0,,0.3509,0.3546,0.2945,1
10/22/14,BTC,386.1180115,388.5759888,382.2489929,383.1579895,11641300,5139461096,-0.064571268,-0.560128991,0,,0.3491,0.3569,0.294,1
10/23/14,BTC,382.9620056,385.0480042,356.446991,358.4169922,26456900,4808952572,-0.000200858,-1.020562281,1,,0.346,0.3595,0.2945,1
10/24/14,BTC,358.5910034,364.3450012,353.3049927,358.3450012,15585700,4809419914,-0.030903194,-0.987174333,0,,0.3441,0.3618,0.2941,1
10/25/14,BTC,358.6109924,359.8609924,342.8770142,347.2709961,18127500,4662139220,0.021404073,-1.17605865,2,,0.3414,0.3636,0.2951,1
10/26/14,BTC,347.4869995,359.2210083,343.9309998,354.70401,11272500,4763036253,-0.004835007,-0.985822244,1,,0.3395,0.3657,0.2948,1
10/27/14,BTC,354.7770081,358.6319885,349.8089905,352.9890137,13033000,4741410021,0.013113716,-0.989567961,2,,0.3374,0.3667,0.2959,1
10/28/14,BTC,353.2149963,359.9840088,352.6789856,357.6180115,7845880,4804812401,-0.061593676,-0.855530993,0,,0.3357,0.3686,0.2956,1
10/29/14,BTC,357.0889893,357.8330078,335.3429871,335.5910034,18192700,4510175245,0.028945917,-1.310084476,2,,0.3343,0.3687,0.2969,1
10/30/14,BTC,335.7090149,350.9129944,335.071991,345.3049927,30177900,4642194094,-0.020225535,-1.058455558,0,,0.3326,0.3705,0.2969,1
10/31/14,BTC,345.0090027,348.0450134,337.1419983,338.3210144,12545400,4549893052,-0.037160037,-1.196339246,0,,0.3317,0.37,0.2983,1
11/1/14,BTC,338.6499939,340.5289917,321.0549927,325.7489929,16677200,4382113991,0.000439005,-1.473329051,1,,0.3303,0.371,0.2988,1
11/2/14,BTC,326.0750122,329.0499878,320.6260071,325.8919983,8603620,4385292372,0.00509981,-1.450417346,1,,0.33,0.3699,0.3002,1
11/3/14,BTC,325.5690002,334.0020142,325.4809875,327.5539856,12948500,4409040617,0.008969571,-1.397612252,1,,0.329,0.3701,0.301,1
11/4/14,BTC,327.1610107,331.7669983,325.0769958,330.4920044,15655500,4449934321,0.027213935,-1.316634037,2,,0.3291,0.3686,0.3022,1
11/5/14,BTC,330.6830139,343.368988,330.6830139,339.4859924,19817200,4572205935,0.028879,-1.047400206,2,,0.3287,0.3682,0.303,1
11/6/14,BTC,339.4580078,352.9660034,338.4240112,349.2900085,18797000,4705591219,-0.019682785,-0.722609862,0,,0.3292,0.3669,0.304,1
11/7/14,BTC,349.8179932,352.7319946,341.776001,342.4150085,16834200,4614264695,0.008974484,-0.924652261,1,,0.3295,0.3661,0.3044,1
11/8/14,BTC,342.1539917,347.0320129,342.1539917,345.4880066,8535470,4656988222,0.051451861,-0.784888122,2,,0.3302,0.3649,0.3049,1
11/9/14,BTC,345.3760071,363.6260071,344.2550049,363.2640076,24205600,4897961165,0.010075327,-0.135582491,1,,0.3302,0.3647,0.3051,1
11/10/14,BTC,362.2650146,374.8160095,357.5610046,366.9240112,30450100,4948658123,0.002101242,0.017906464,1,,0.33,0.3647,0.3054,1
11/11/14,BTC,365.8569946,371.3099976,363.7349854,367.6950073,15838900,4960242320,0.151935697,0.071934172,2,,0.3294,0.3652,0.3054,1
11/12/14,BTC,367.9849854,429.7179871,367.9849854,423.5610046,45783200,5715426244,-0.006672048,2.183665341,0,,0.3272,0.3651,0.3078,1
11/13/14,BTC,427.2730103,457.0929871,401.1229858,420.7349854,58945000,5678828589,-0.054468948,2.087672286,0,,0.3251,0.366,0.3089,1
11/14/14,BTC,418.4169922,419.2520142,384.7890015,397.8179932,29589200,5371040273,-0.054509846,1.252646886,0,,0.3214,0.3645,0.314,1
11/15/14,BTC,399.6499939,405.5280151,371.0079956,376.1329956,15727500,5079582132,0.031236273,0.45220144,2,,0.3197,0.366,0.3143,1
11/16/14,BTC,374.730011,390.7990112,374.6019897,387.8819885,11905600,5239694300,-0.001222019,0.932185038,1,,0.3158,0.3635,0.3207,1
11/17/14,BTC,388.348999,410.1990051,377.5020142,387.4079895,41518800,5234695637,-0.031517139,0.900033382,0,,0.3147,0.3656,0.3197,1
11/18/14,BTC,387.7850037,392.4020081,371.1170044,375.197998,32222500,5071157408,0.01427778,0.418962938,2,,0.3116,0.3623,0.3261,1
11/19/14,BTC,373.8959961,386.4809875,373.8959961,380.5549927,18931800,5144903809,-0.05968913,0.637685588,0,,0.3108,0.3653,0.3239,1
11/20/14,BTC,380.3070068,382.0249939,356.7810059,357.8399963,25233200,4839043482,-0.019539471,-0.242246967,0,,0.3089,0.3617,0.3294,1
11/21/14,BTC,357.8789978,357.8789978,344.1119995,350.8479919,29850100,4745605133,0.005905753,-0.500920511,1,,0.3086,0.365,0.3263,1
11/22/14,BTC,351.6040039,364.8410034,350.8779907,352.9200134,15273000,4774989954,0.041519279,-0.412642353,2,,0.3084,0.3613,0.3303,1
11/23/14,BTC,353.1749878,370.8450012,353.1749878,367.572998,15151600,4974540006,0.02537728,0.141244666,2,,0.3087,0.3646,0.3267,1
11/24/14,BTC,366.947998,387.2090149,366.6690063,376.901001,30930100,5102174795,-0.004120469,0.488267534,1,,0.3092,0.3619,0.3288,1
11/25/14,BTC,376.8859863,394.7009888,374.7839966,375.3479919,25442200,5082390210,-0.01859074,0.393879518,0,,0.3092,0.3653,0.3255,1
11/26/14,BTC,376.0190125,377.697998,365.8160095,368.3699951,18601700,4989166443,0.00352911,0.069805494,1,,0.3102,0.3638,0.3261,1
11/27/14,BTC,370.5020142,373.9920044,368.2820129,369.6700134,8748030,5008058116,0.018332505,0.112129204,2,,0.3095,0.367,0.3235,1
11/28/14,BTC,369.3739929,382.8380127,358.4549866,376.446991,22946500,5101280353,-0.002539517,0.396874151,1,,0.3105,0.3665,0.323,1
11/29/14,BTC,376.1520081,387.6010132,372.144989,375.4909973,15375600,5089799280,0.006807087,0.34296349,1,,0.3089,0.3696,0.3215,1
11/30/14,BTC,375.5100098,382.5270081,373.3089905,378.0469971,9194440,5125958175,0.003168913,0.439768615,1,,0.3102,0.3695,0.3204,1
12/1/14,BTC,378.2489929,383.6619873,376.6690063,379.2449951,11763000,5143434464,0.005458232,0.491037422,1,,0.308,0.372,0.3201,1
12/2/14,BTC,379.25,384.0379944,377.8630066,381.3150024,12364100,5172928823,-0.016534867,0.592539064,0,,0.309,0.3725,0.3185,1
12/3/14,BTC,381.7219849,383.026001,374.3460083,375.0100098,13340100,5088491940,-0.014415631,0.346925078,0,,0.306,0.3747,0.3192,1
12/4/14,BTC,375.7179871,378.6549988,367.7590027,369.6040039,14529600,5016487250,0.019615588,0.130248628,2,,0.3074,0.3754,0.3173,1
12/5/14,BTC,369.4419861,379.1919861,365.756012,376.8540039,15181800,5116358331,-0.00549019,0.465456783,1,,0.3044,0.3767,0.3188,1
12/6/14,BTC,376.7569885,378.447998,370.9450073,374.7850037,7009320,5089542822,0.000827134,0.381394632,1,,0.3061,0.3774,0.3165,1
12/7/14,BTC,374.8359985,376.2919922,373.2749939,375.0950012,6491650,5094943517,-0.035153773,0.415438837,0,,0.3029,0.3783,0.3187,1
12/8/14,BTC,374.9649963,376.0289917,361.8859863,361.9089966,18898700,4917302822,-0.026774693,-0.170716458,0,,0.3047,0.379,0.3163,1
12/9/14,BTC,361.894989,363.0669861,344.9509888,352.2189941,32915500,4786893958,-0.016620353,-0.597385765,0,,0.3021,0.3789,0.319,1
12/10/14,BTC,352.2049866,352.3840027,346.3649902,346.3649902,16427700,4708572401,0.011955659,-0.837377419,2,,0.3044,0.3788,0.3168,1
12/11/14,BTC,344.3399963,361.3569946,338.7630005,350.506012,32431300,4766084199,0.005808688,-0.614304698,1,,0.3024,0.3779,0.3197,1
12/12/14,BTC,350.8330078,352.9830017,349.2909851,352.5419922,16989800,4795055945,-0.014653531,-0.511322138,0,,0.3053,0.377,0.3177,1
12/13/14,BTC,352.381012,352.381012,346.5880127,347.3760071,11675900,4726102586,0.0122518,-0.741037559,2,,0.3045,0.3751,0.3205,1
12/14/14,BTC,346.7269897,353.3160095,345.4179993,351.6319885,12415200,4785245608,-0.017879452,-0.546702432,0,,0.3073,0.3742,0.3185,1
12/15/14,BTC,351.3609924,351.8150024,344.9339905,345.3450012,17264200,4700905209,-0.052941231,-0.829397123,0,,0.3074,0.3713,0.3212,1
12/16/14,BTC,345.6730042,345.8590088,327.0620117,327.0620117,30864900,4453202603,-0.022277154,-1.619222237,0,,0.3106,0.3697,0.3197,1
12/17/14,BTC,326.855011,333.95401,315.1520081,319.776001,37567900,4355021350,-0.026205859,-1.848745234,0,,0.312,0.3656,0.3224,1
12/18/14,BTC,319.7850037,323.7090149,304.2319946,311.3959961,39173000,4241890806,0.020703513,-2.120489096,2,,0.3169,0.362,0.321,1
12/19/14,BTC,311.1789856,318.5329895,306.7690125,317.8429871,23823100,4330801581,0.038110033,-1.771147013,2,,0.3197,0.3568,0.3235,1
12/20/14,BTC,317.618988,330.3250122,316.0440063,329.9559937,20856700,4496945577,-0.027618855,-1.25451517,0,,0.3258,0.3524,0.3219,1
12/21/14,BTC,329.5429993,329.6289978,318.9030151,320.8429871,15207600,4373820008,0.034418702,-1.613785961,2,,0.3297,0.3465,0.3238,1
12/22/14,BTC,321.0679932,334.1170044,320.4249878,331.8859863,22315100,4525705359,0.008093155,-1.176619609,1,,0.3365,0.3417,0.3217,1
12/23/14,BTC,332.0169983,336.2869873,329.6019897,334.571991,16574200,4563595537,-0.035980281,-1.080018319,0,,0.3401,0.3367,0.3232,0
12/24/14,BTC,334.3850098,334.7409973,321.3569946,322.5339966,15092300,4400637769,-0.010932184,-1.555683077,0,,0.3472,0.3317,0.3211,0
12/25/14,BTC,322.2860107,322.6700134,316.9580078,319.0079956,9883640,4353789283,0.027949192,-1.647658134,2,,0.3499,0.3279,0.3222,0
12/26/14,BTC,319.1520081,331.4240112,316.6270142,327.9240112,16410500,4476703675,-0.036779877,-1.255074017,0,,0.3566,0.3232,0.3202,0
12/27/14,BTC,327.5830078,328.9110107,312.6300049,315.8630066,15185200,4313267197,0.004356341,-1.667743535,1,,0.3581,0.3208,0.321,0
12/28/14,BTC,316.1600037,320.0280151,311.0780029,317.2390137,11676600,4333389568,-0.014402391,-1.556867792,0,,0.3646,0.3161,0.3194,0
12/29/14,BTC,317.7009888,320.2669983,312.3070068,312.6700134,12302500,4272268163,-0.006182281,-1.642924425,0,,0.3649,0.315,0.32,0
12/30/14,BTC,312.7189941,314.8089905,309.3729858,310.7369995,12528300,4247060095,0.030430858,-1.627656944,2,,0.37,0.3111,0.3188,0
12/31/14,BTC,310.9140015,320.1929932,310.2109985,320.1929932,13942900,4377510595,-0.018563805,-1.239397672,0,,0.3696,0.3112,0.3192,0
1/1/15,BTC,320.4349976,320.4349976,314.0029907,314.2489929,8036550,4297535768,0.002491718,-1.428752659,1,,0.3715,0.3103,0.3183,0
1/2/15,BTC,314.07901,315.8389893,313.5650024,315.0320129,7860650,4309551126,-0.107766864,-1.386498757,0,,0.3696,0.3121,0.3184,0
1/3/15,BTC,314.8460083,315.1499939,281.0820007,281.0820007,33054400,3846269872,-0.06007853,-2.505072662,0,,0.3718,0.3109,0.3173,0
1/4/15,BTC,281.1459961,287.230011,257.6119995,264.1950073,55629100,3616320975,0.038906836,-2.813344806,2,,0.3717,0.3114,0.317,0
1/5/15,BTC,265.0840149,278.3410034,265.0840149,274.473999,43962800,3758098008,0.042681625,-2.298156982,2,,0.3745,0.3097,0.3158,0
1/6/15,BTC,274.6109924,287.553009,272.6960144,286.1889954,23245700,3919623080,0.028470732,-1.820099865,2,,0.3739,0.3107,0.3155,0
1/7/15,BTC,286.0769958,298.7539978,283.07901,294.3370056,24866800,4032255015,-0.03733138,-1.486436836,0,,0.377,0.3091,0.3139,0
1/8/15,BTC,294.1350098,294.1350098,282.1749878,283.348999,19982500,3882766766,0.024912707,-1.748224165,2,,0.3764,0.3102,0.3134,0
1/9/15,BTC,282.3829956,291.1140137,280.5329895,290.4079895,18718600,3980426431,-0.05375885,-1.455663073,0,,0.3797,0.3086,0.3116,0
1/10/15,BTC,287.303009,288.1270142,273.9660034,274.79599,15264300,3767535599,-0.033246432,-1.827654702,0,,0.3795,0.3093,0.3112,0
1/11/15,BTC,274.6080017,279.6380005,265.0390015,265.6600037,18200800,3643307731,0.008040301,-1.969297805,1,,0.3823,0.3083,0.3094,0
1/12/15,BTC,266.1459961,272.2030029,265.2000122,267.79599,18880300,3673551884,-0.156593075,-1.804129377,0,,0.3815,0.3095,0.309,0
1/13/15,BTC,267.3940125,268.2770081,219.9060059,225.8609924,72843904,3099004902,-0.211448622,-2.708191783,0,,0.3833,0.3094,0.3073,0
1/14/15,BTC,223.8939972,223.8939972,171.5099945,178.1029968,97638704,2444379076,0.178217087,-3.40959459,2,,0.3822,0.3106,0.3071,0
1/15/15,BTC,176.8970032,229.0670013,176.8970032,209.8439941,81773504,2880801385,-0.008325204,-2.457342871,0,,0.3841,0.3103,0.3056,0
1/16/15,BTC,209.0700073,221.5910034,199.7709961,208.0970001,38421000,2857541182,-0.0424658,-2.312158727,0,,0.383,0.3115,0.3055,0
1/17/15,BTC,207.8339996,211.7310028,194.875,199.2599945,23469700,2736875952,0.055600774,-2.318228705,2,,0.3842,0.3118,0.304,0
1/18/15,BTC,200.0500031,218.6950073,194.5059967,210.3390045,30085100,2889858038,0.02149857,-1.976537083,2,,0.3826,0.3134,0.304,0
1/19/15,BTC,211.470993,216.7279968,207.3179932,214.8609924,18658300,2952759522,-0.016503647,-1.794008886,0,,0.3831,0.3146,0.3023,0
1/20/15,BTC,212.9069977,215.2409973,205.1529999,211.3150024,24051100,2904651464,0.073738261,-1.771650521,2,,0.381,0.3167,0.3023,0
1/21/15,BTC,211.378006,227.7879944,211.2120056,226.8970032,29924600,3119680595,0.028687037,-1.420449113,2,,0.3808,0.3186,0.3006,0
1/22/15,BTC,227.3220062,237.0189972,226.4340057,233.4060059,33544600,3209962696,-0.002257903,-1.248742961,1,,0.3784,0.3212,0.3004,0
1/23/15,BTC,233.5169983,234.8450012,225.1959991,232.8789978,24621700,3203436948,0.064273732,-1.210814659,2,,0.3779,0.3235,0.2986,0
1/24/15,BTC,232.6999969,248.2100067,230.0220032,247.8470001,24782500,3410114481,0.02368801,-0.892456209,2,,0.3751,0.3265,0.2983,0
1/25/15,BTC,247.352005,255.0740051,243.8899994,253.7180023,33582700,3491686145,0.077861994,-0.747396036,2,,0.3734,0.3302,0.2964,0
1/26/15,BTC,254.0789948,309.3840027,254.0789948,273.4729919,106794000,3764417376,-0.036559317,-0.327955308,0,,0.3702,0.3336,0.2961,0
1/27/15,BTC,273.1669922,275.480011,250.6529999,263.4750061,44399000,3627760928,-0.112192854,-0.500202799,0,,0.368,0.338,0.294,0
1/28/15,BTC,263.3510132,266.5350037,227.0460052,233.9149933,44352200,3221728839,-0.001718542,-1.068225395,1,,0.3654,0.3405,0.2941,0
1/29/15,BTC,233.3480072,238.7059937,220.7120056,233.5130005,32213400,3217149466,-0.030353759,-1.035591195,0,,0.3625,0.3453,0.2922,0
1/30/15,BTC,232.7720032,242.8509979,225.8390045,226.4250031,26605200,3120272355,-0.039576012,-1.140122315,0,,0.3604,0.3468,0.2928,0
1/31/15,BTC,226.4409943,233.5039978,216.3090057,217.4640045,23348200,2997692311,0.043722158,-1.280779193,2,,0.3568,0.3516,0.2916,0
2/1/15,BTC,216.8670044,231.5740051,212.0149994,226.9720001,29128500,3129637468,0.049596443,-1.04040903,2,,0.3556,0.3519,0.2925,0
2/2/15,BTC,226.4909973,242.1750031,222.6589966,238.2290039,30612100,3285797305,-0.046010344,-0.7674806,0,,0.3516,0.3565,0.2919,1
2/3/15,BTC,237.4539948,245.9570007,224.4830017,227.2680054,40783700,3135343874,-0.001826076,-0.972117003,1,,0.3511,0.3561,0.2928,1
2/4/15,BTC,227.5110016,230.0579987,221.1130066,226.8529968,26594300,3130520358,-0.042944129,-0.943503758,0,,0.348,0.3598,0.2922,1
2/5/15,BTC,227.6649933,239.4049988,214.7250061,217.1109924,22516400,2996945966,0.023743681,-1.116808683,2,,0.3482,0.3588,0.293,1
2/6/15,BTC,216.9230042,230.5099945,216.2319946,222.2660065,24435300,3069076711,0.024691096,-0.961754712,2,,0.3449,0.3625,0.2926,1
2/7/15,BTC,222.6329956,230.298996,222.6069946,227.7539978,21604200,3145761023,-0.019064408,-0.804360306,0,,0.3453,0.3615,0.2932,1
2/8/15,BTC,227.6929932,229.4380035,221.0769958,223.4120026,17145200,3086537315,-0.014779877,-0.868667529,0,,0.3415,0.3653,0.2932,1
2/9/15,BTC,223.3890076,223.977005,217.0189972,220.1100006,27791300,3041799140,-0.001231185,-0.908675566,1,,0.3418,0.3645,0.2937,1
2/10/15,BTC,220.2819977,221.8070068,215.3320007,219.8390045,21115100,3038850985,-0.002974936,-0.882593415,1,,0.338,0.3679,0.294,1
2/11/15,BTC,219.7319946,223.4060059,218.0740051,219.1849976,17201900,3030676475,0.011766362,-0.868132605,2,,0.3378,0.3675,0.2947,1
2/12/15,BTC,219.2079926,222.1990051,217.6139984,221.7640076,15206200,3066996120,0.061610514,-0.773391935,2,,0.3346,0.3703,0.2951,1
2/13/15,BTC,221.9689941,240.2590027,221.2619934,235.427002,42744400,3256814719,0.092997032,-0.39908207,2,,0.3344,0.37,0.2957,1
2/14/15,BTC,235.5279999,259.8080139,235.5279999,257.3210144,49732500,3560717936,-0.087423942,0.212406037,0,,0.3305,0.3731,0.2964,1
2/15/15,BTC,257.5069885,265.6109924,227.6840057,234.8249969,56552400,3250242178,-0.004181815,-0.362749877,1,,0.3301,0.3729,0.2969,1
2/16/15,BTC,234.8249969,239.5209961,229.0220032,233.8430023,28153700,3237573873,0.041767332,-0.357393139,2,,0.326,0.3762,0.2978,1
2/17/15,BTC,233.4219971,245.7749939,232.3139954,243.6100006,27363100,3373706168,-0.029900236,-0.035331273,0,,0.3255,0.3762,0.2983,1
2/18/15,BTC,243.7799988,244.2510071,232.3399963,236.326004,25200800,3273812262,0.016743823,-0.219583439,2,,0.3214,0.3792,0.2994,1
2/19/15,BTC,236.4100037,242.6719971,235.5919952,240.2830048,18270500,3329631566,0.014549519,-0.047452453,2,,0.3207,0.3793,0.3,1
2/20/15,BTC,240.2510071,247.1009979,239.298996,243.779007,23876700,3379032908,0.003097025,0.125657905,1,,0.3166,0.3821,0.3013,1
2/21/15,BTC,243.7519989,255.3200073,243.1840057,244.5339966,12284200,3390372210,-0.034993055,0.220653455,0,,0.3158,0.3822,0.3019,1
2/22/15,BTC,244.5440063,246.3919983,233.8509979,235.977005,19527000,3272629326,0.01235287,-0.080042829,2,,0.3128,0.384,0.3032,1
2/23/15,BTC,235.9949951,240.1089935,232.4210052,238.8919983,16400000,3313897879,-0.000657191,0.057907622,1,,0.3121,0.3841,0.3038,1
2/24/15,BTC,238.9980011,239.901001,236.4019928,238.7350006,14200400,3312489904,-0.00529876,0.082509248,1,,0.3094,0.3855,0.3051,1
2/25/15,BTC,238.8899994,239.3399963,235.5299988,237.4700012,11496200,3295875814,-0.004396372,0.073739973,1,,0.3085,0.3857,0.3058,1
2/26/15,BTC,237.3370056,237.7100067,234.2570038,236.4259949,13619400,3282272605,0.073604462,0.084645822,2,,0.3059,0.3866,0.3074,1
2/27/15,BTC,236.4360046,256.6530151,236.4360046,253.8280029,44013900,3524820596,0.001713749,0.972162968,1,,0.3048,0.3865,0.3087,1
2/28/15,BTC,253.5200043,254.6920013,249.4790039,254.2630005,13949300,3531776636,0.023357686,1.108022215,2,,0.3024,0.3867,0.3109,1
3/1/15,BTC,254.2830048,261.6600037,245.9329987,260.2019958,25213700,3615181538,0.059446191,1.480382137,2,,0.3009,0.3856,0.3135,1
3/2/15,BTC,260.3569946,276.3009949,258.3129883,275.6700134,40465700,3831178959,0.02188117,2.260838355,2,,0.2982,0.3837,0.318,1
3/3/15,BTC,275.04599,285.79599,268.1610107,281.7019958,50461300,3916108523,-0.030564162,2.485760025,0,,0.2963,0.3812,0.3224,1
3/4/15,BTC,281.9899902,284.2250061,268.1260071,273.0920105,41383000,3797385224,0.011300215,1.918322451,2,,0.294,0.3767,0.3293,1
3/5/15,BTC,272.7390137,281.6669922,264.7690125,276.178009,41302400,3841201000,-0.012510109,2.05994892,0,,0.2925,0.3729,0.3346,1
3/6/15,BTC,275.6000061,277.6080017,270.0150146,272.7229919,28918900,3794156466,0.01297285,1.789886495,2,,0.2902,0.3656,0.3442,1
3/7/15,BTC,272.2940063,277.8540039,270.1329956,276.2609863,17825900,3844351385,-0.006902829,1.874956556,0,,0.289,0.3619,0.3491,1
3/8/15,BTC,276.4330139,277.8580017,272.5650024,274.3540039,22067900,3818877362,0.05559602,1.723283691,2,,0.2871,0.3525,0.3603,2
3/9/15,BTC,274.8120117,292.7009888,273.8930054,289.6069946,59178200,4032241702,0.007434265,2.336016463,1,,0.2858,0.3482,0.366,2
3/10/15,BTC,289.8619995,300.0440063,289.7430115,291.7600098,67770800,4063305050,0.015831464,2.277761837,2,,0.2842,0.3378,0.378,2
3/11/15,BTC,291.5249939,297.3909912,290.5079956,296.3789978,33963900,4128796573,-0.006832447,2.332504198,0,,0.2831,0.3337,0.3832,2
3/12/15,BTC,296.1270142,297.0880127,292.4129944,294.3540039,32585200,4101535995,-0.030633177,2.092182653,0,,0.2821,0.3243,0.3936,2
3/13/15,BTC,294.1180115,294.4979858,285.3370056,285.3370056,31421500,3976948638,-0.012097961,1.611236911,0,,0.2808,0.321,0.3982,2
3/14/15,BTC,284.4419861,286.3420105,280.9760132,281.8850098,22612300,3929758785,0.015992321,1.398017334,2,,0.2808,0.3138,0.4053,2
3/15/15,BTC,281.4249878,286.5289917,280.9960022,286.3930054,11970100,3993628668,0.014665099,1.51776518,2,,0.2804,0.3115,0.4081,2
3/16/15,BTC,285.6849976,294.1119995,285.6849976,290.5929871,21516100,4053198429,-0.017508964,1.61494518,0,,0.2816,0.3065,0.4119,2
3/17/15,BTC,290.5950012,292.3649902,284.3739929,285.5050049,21497200,3983144494,-0.102295908,1.386007406,0,,0.282,0.3054,0.4126,2
3/18/15,BTC,285.0669861,285.3359985,249.8699951,256.2990112,57008000,3576671767,0.018060927,0.237063158,2,,0.2851,0.3038,0.4112,2
3/19/15,BTC,255.8800049,264.243988,248.6360016,260.928009,52732000,3642156965,0.0031464,0.400230656,1,,0.2878,0.3042,0.4079,2
3/20/15,BTC,260.9559937,264.8479919,259.1619873,261.7489929,18456700,3654506819,-0.006586459,0.411734056,0,,0.293,0.305,0.402,2
3/21/15,BTC,261.6440125,262.1960144,255.6499939,260.0249939,17130100,3631424642,0.030516288,0.319178605,2,,0.2975,0.3076,0.3949,2
3/22/15,BTC,259.9169922,269.7470093,259.5899963,267.9599915,18438100,3743193531,-0.004552923,0.608040833,1,,0.3041,0.3099,0.386,2
3/23/15,BTC,267.894989,277.2969971,261.7449951,266.7399902,22811900,3727111341,-0.079271912,0.530363082,0,,0.3091,0.3141,0.3768,2
3/24/15,BTC,266.5769958,267.0029907,244.1549988,245.5950012,40073700,3432718154,0.00245121,-0.35024886,1,,0.3162,0.3173,0.3665,2
3/25/15,BTC,247.4720001,249.1900024,236.5149994,246.1970062,35866900,3442129496,0.00948424,-0.345020318,1,,0.3211,0.3227,0.3562,2
3/26/15,BTC,246.276001,254.3540039,244.9049988,248.5319977,25730000,3475701380,-0.006047474,-0.268871102,0,,0.3284,0.3258,0.3458,2
3/27/15,BTC,248.5659943,256.8110046,245.2129974,247.029007,17274900,3455731911,0.023353521,-0.367634346,2,,0.333,0.331,0.336,2
3/28/15,BTC,246.9750061,254.2050018,246.9750061,252.7980042,16040900,3537377134,-0.039893538,-0.145846269,0,,0.3399,0.333,0.327,0
3/29/15,BTC,252.7400055,253.1390076,240.8500061,242.7129974,21699400,3397187115,0.01983002,-0.616759324,2,,0.3433,0.337,0.3197,0
3/30/15,BTC,242.8789978,249.2420044,239.2140045,247.526001,23009600,3465419693,-0.013340021,-0.430388399,0,,0.349,0.338,0.313,0
3/31/15,BTC,247.4539948,248.7299957,242.7389984,244.223999,22672000,3420112896,0.012480363,-0.621518773,2,,0.3514,0.3405,0.3081,0
4/1/15,BTC,244.2230072,247.5410004,241.1600037,247.2720032,22877200,3463619267,0.023185001,-0.518972866,2,,0.3553,0.3411,0.3037,0
4/2/15,BTC,247.0890045,254.4609985,245.4160004,253.0050049,26272600,3544973232,0.005205436,-0.282126734,1,,0.3562,0.3432,0.3006,0
4/3/15,BTC,253.0740051,256.0429993,251.8789978,254.3220062,23146600,3564354620,-0.002457514,-0.257678503,1,,0.3579,0.3443,0.2978,0
4/4/15,BTC,254.2910004,255.2579956,251.1000061,253.6970062,12493500,3556559216,0.027201684,-0.314776926,2,,0.3574,0.3464,0.2962,0
4/5/15,BTC,253.7610016,260.6749878,251.9420013,260.5979919,19649200,3654268030,-0.01959335,0.051319401,0,,0.3565,0.349,0.2945,0
4/6/15,BTC,260.7210083,261.7980042,254.5749969,255.4920044,20034200,3583466919,-0.009049253,-0.248781122,0,,0.3552,0.351,0.2939,0
4/7/15,BTC,255.2740021,255.8049927,252.2050018,253.1799927,18467400,3552014128,-0.032222094,-0.403994418,0,,0.3535,0.353,0.2934,0
4/8/15,BTC,253.0639954,253.8470001,244.2149963,245.0220032,30086400,3438326345,-0.005493418,-0.860771529,1,,0.3523,0.3541,0.2937,1
4/9/15,BTC,244.7510071,246.1179962,239.3999939,243.6759949,21643500,3420248520,-0.031205325,-0.953136421,0,,0.3508,0.3554,0.2938,1
4/10/15,BTC,243.6940002,243.6940002,232.7709961,236.0720062,28882000,3314409567,0.00203326,-1.367948283,1,,0.3505,0.3547,0.2948,1
4/11/15,BTC,236.0160065,239.5370026,234.1750031,236.552002,16365200,3321976615,-0.001686741,-1.320711745,1,,0.3496,0.355,0.2954,1
4/12/15,BTC,236.5350037,237.7279968,233.4949951,236.1529999,12387900,3317129018,-0.048976698,-1.319770879,0,,0.3503,0.3528,0.2969,1
4/13/15,BTC,235.9499969,236.9349976,221.9960022,224.5870056,31181800,3155548414,-0.024168847,-1.90230256,0,,0.3511,0.3508,0.2981,0
4/14/15,BTC,224.7590027,224.9759979,216.322998,219.1589966,31719000,3080098939,0.021326964,-2.098961881,2,,0.3529,0.3469,0.3002,0
4/15/15,BTC,219.072998,223.8329926,218.6490021,223.8329926,22562000,3146465248,0.021176527,-1.799815479,2,,0.3549,0.3434,0.3017,0
4/16/15,BTC,223.9170074,229.6719971,223.9170074,228.572998,24805400,3213884952,-0.024897929,-1.531594312,0,,0.3576,0.3388,0.3036,0
4/17/15,BTC,228.5749969,228.9060059,221.9420013,222.8820038,20429800,3134573444,0.002126681,-1.767683021,1,,0.3608,0.3338,0.3054,0
4/18/15,BTC,222.8529968,224.3159943,220.8760071,223.3560028,12939000,3142049362,-0.003384716,-1.665253147,1,,0.3637,0.3299,0.3064,0
4/19/15,BTC,223.4559937,226.3529968,222.3730011,222.6000061,15021500,3132226860,0.009101532,-1.625118376,1,,0.3669,0.3254,0.3077,0
4/20/15,BTC,222.6119995,226.3509979,221.977005,224.6260071,18364700,3161599719,0.047380934,-1.464423434,2,,0.3697,0.3225,0.3079,0
4/21/15,BTC,224.6199951,235.2689972,224.3009949,235.2689972,24978000,3312299315,-0.004645756,-0.94312642,1,,0.372,0.3198,0.3082,0
4/22/15,BTC,235.602005,237.9089966,233.4759979,234.1759949,23847900,3297795229,0.009761935,-0.95401061,1,,0.3738,0.3183,0.3079,0
